SourcePub,Profile_name,X,Y
HyllandMachette2008,F95,212.057,496.9711
HyllandMachette2008,F95,211.255,497.1731
HyllandMachette2008,F95,210.454,497.2761
HyllandMachette2008,F95,209.069,497.5811
HyllandMachette2008,F95,207.685,497.8841
HyllandMachette2008,F95,206.227,498.1901
HyllandMachette2008,F95,212.057,496.9711
HyllandMachette2008,F95,211.255,497.1731
HyllandMachette2008,F95,210.454,497.2761
HyllandMachette2008,F95,209.069,497.5811
HyllandMachette2008,F95,207.685,497.8841
HyllandMachette2008,F95,206.227,498.1901
HyllandMachette2008,F95,219.564,495.2471
HyllandMachette2008,F95,217.669,495.7541
HyllandMachette2008,F95,215.702,496.1601
HyllandMachette2008,F95,213.806,496.5671
HyllandMachette2008,F95,212.057,496.9711
HyllandMachette2008,F95,219.564,495.2471
HyllandMachette2008,F95,217.669,495.7541
HyllandMachette2008,F95,215.702,496.1601
HyllandMachette2008,F95,213.806,496.5671
HyllandMachette2008,F95,212.057,496.9711
HyllandMachette2008,F95,227.07,493.321
HyllandMachette2008,F95,225.321,493.725
HyllandMachette2008,F95,223.426,494.233
HyllandMachette2008,F95,221.459,494.739
HyllandMachette2008,F95,219.564,495.247
HyllandMachette2008,F95,227.07,493.321
HyllandMachette2008,F95,225.321,493.725
HyllandMachette2008,F95,223.426,494.233
HyllandMachette2008,F95,221.459,494.739
HyllandMachette2008,F95,219.564,495.247
HyllandMachette2008,F95,233.192,492.4061
HyllandMachette2008,F95,231.807,492.6091
HyllandMachette2008,F95,230.35,492.8121
HyllandMachette2008,F95,228.747,493.0151
HyllandMachette2008,F95,227.07,493.3211
HyllandMachette2008,F95,233.192,492.4061
HyllandMachette2008,F95,231.807,492.6091
HyllandMachette2008,F95,230.35,492.8121
HyllandMachette2008,F95,228.747,493.0151
HyllandMachette2008,F95,227.07,493.3211
HyllandMachette2008,F95,237.711,491.899
HyllandMachette2008,F95,236.909,492.001
HyllandMachette2008,F95,236.254,492.001
HyllandMachette2008,F95,235.67,492.102
HyllandMachette2008,F95,235.16,492.102
HyllandMachette2008,F95,234.213,492.304
HyllandMachette2008,F95,233.776,492.304
HyllandMachette2008,F95,233.192,492.406
HyllandMachette2008,F95,237.711,491.899
HyllandMachette2008,F95,236.909,492.001
HyllandMachette2008,F95,236.254,492.001
HyllandMachette2008,F95,235.67,492.102
HyllandMachette2008,F95,235.16,492.102
HyllandMachette2008,F95,234.213,492.304
HyllandMachette2008,F95,233.776,492.304
HyllandMachette2008,F95,233.192,492.406
HyllandMachette2008,F95,248.424,491.08701
HyllandMachette2008,F95,247.112,491.18901
HyllandMachette2008,F95,245.654,491.29101
HyllandMachette2008,F95,242.739,491.49301
HyllandMachette2008,F95,241.282,491.59301
HyllandMachette2008,F95,239.97,491.69701
HyllandMachette2008,F95,238.731,491.79701
HyllandMachette2008,F95,237.711,491.89901
HyllandMachette2008,F95,248.424,491.08701
HyllandMachette2008,F95,247.112,491.18901
HyllandMachette2008,F95,245.654,491.29101
HyllandMachette2008,F95,242.739,491.49301
HyllandMachette2008,F95,241.282,491.59301
HyllandMachette2008,F95,239.97,491.69701
HyllandMachette2008,F95,238.731,491.79701
HyllandMachette2008,F95,237.711,491.89901
HyllandMachette2008,F95,258.19,490.782
HyllandMachette2008,F95,256.878,490.782
HyllandMachette2008,F95,255.639,490.886
HyllandMachette2008,F95,253.307,490.886
HyllandMachette2008,F95,250.902,490.986
HyllandMachette2008,F95,248.424,491.087
HyllandMachette2008,F95,258.19,490.782
HyllandMachette2008,F95,256.878,490.782
HyllandMachette2008,F95,255.639,490.886
HyllandMachette2008,F95,253.307,490.886
HyllandMachette2008,F95,250.902,490.986
HyllandMachette2008,F95,248.424,491.087
HyllandMachette2008,F95,269.486,490.3781
HyllandMachette2008,F95,268.174,490.378
HyllandMachette2008,F95,266.79,490.48
HyllandMachette2008,F95,263.874,490.581
HyllandMachette2008,F95,260.959,490.68
HyllandMachette2008,F95,259.574,490.782
HyllandMachette2008,F95,258.19,490.782
HyllandMachette2008,F95,269.486,490.378
HyllandMachette2008,F95,268.174,490.378
HyllandMachette2008,F95,266.79,490.48
HyllandMachette2008,F95,263.874,490.581
HyllandMachette2008,F95,260.959,490.68
HyllandMachette2008,F95,259.574,490.782
HyllandMachette2008,F95,258.19,490.782
HyllandMachette2008,F95,278.96,490.1749
HyllandMachette2008,F95,276.701,490.2769
HyllandMachette2008,F95,274.369,490.277
HyllandMachette2008,F95,272.037,490.277
HyllandMachette2008,F95,269.486,490.378
HyllandMachette2008,F95,278.96,490.175
HyllandMachette2008,F95,276.701,490.277
HyllandMachette2008,F95,274.369,490.277
HyllandMachette2008,F95,272.037,490.277
HyllandMachette2008,F95,269.486,490.378
HyllandMachette2008,F95,287.633,489.56599
HyllandMachette2008,F95,286.394,489.66799
HyllandMachette2008,F95,285.228,489.76899
HyllandMachette2008,F95,284.135,489.769
HyllandMachette2008,F95,283.114,489.87
HyllandMachette2008,F95,281.074,490.075
HyllandMachette2008,F95,280.053,490.075
HyllandMachette2008,F95,278.96,490.175
HyllandMachette2008,F95,287.633,489.566
HyllandMachette2008,F95,286.394,489.668
HyllandMachette2008,F95,285.228,489.769
HyllandMachette2008,F95,284.135,489.769
HyllandMachette2008,F95,283.114,489.87
HyllandMachette2008,F95,281.074,490.075
HyllandMachette2008,F95,280.053,490.075
HyllandMachette2008,F95,278.96,490.175
HyllandMachette2008,F95,300.022,488.95811
HyllandMachette2008,F95,298.638,489.05811
HyllandMachette2008,F95,297.108,489.16011
HyllandMachette2008,F95,295.504,489.16
HyllandMachette2008,F95,293.827,489.263
HyllandMachette2008,F95,292.151,489.364
HyllandMachette2008,F95,290.548,489.465
HyllandMachette2008,F95,289.017,489.465
HyllandMachette2008,F95,287.633,489.566
HyllandMachette2008,F95,300.022,488.958
HyllandMachette2008,F95,298.638,489.058
HyllandMachette2008,F95,297.108,489.16
HyllandMachette2008,F95,295.504,489.16
HyllandMachette2008,F95,293.827,489.263
HyllandMachette2008,F95,292.151,489.364
HyllandMachette2008,F95,290.548,489.465
HyllandMachette2008,F95,289.017,489.465
HyllandMachette2008,F95,287.633,489.566
HyllandMachette2008,F95,308.476,488.146
HyllandMachette2008,F95,307.237,488.248
HyllandMachette2008,F95,306.144,488.348
HyllandMachette2008,F95,305.197,488.449
HyllandMachette2008,F95,304.249,488.551
HyllandMachette2008,F95,303.302,488.653
HyllandMachette2008,F95,302.282,488.754
HyllandMachette2008,F95,301.261,488.856
HyllandMachette2008,F95,300.022,488.958
HyllandMachette2008,F95,308.476,488.146
HyllandMachette2008,F95,307.237,488.248
HyllandMachette2008,F95,306.144,488.348
HyllandMachette2008,F95,305.197,488.449
HyllandMachette2008,F95,304.249,488.551
HyllandMachette2008,F95,303.302,488.653
HyllandMachette2008,F95,302.282,488.754
HyllandMachette2008,F95,301.261,488.856
HyllandMachette2008,F95,300.022,488.958
HyllandMachette2008,F95,321.1574,486.8259
HyllandMachette2008,F95,319.6274,487.0299
HyllandMachette2008,F95,318.0234,487.1309
HyllandMachette2008,F95,314.6714,487.5359
HyllandMachette2008,F95,312.9954,487.6389
HyllandMachette2008,F95,311.3914,487.8409
HyllandMachette2008,F95,309.8614,488.0439
HyllandMachette2008,F95,308.4764,488.1459
HyllandMachette2008,F95,321.1574,486.8259
HyllandMachette2008,F95,319.6274,487.0299
HyllandMachette2008,F95,318.0234,487.1309
HyllandMachette2008,F95,314.6714,487.5359
HyllandMachette2008,F95,312.9954,487.6389
HyllandMachette2008,F95,311.3914,487.8409
HyllandMachette2008,F95,309.8614,488.0439
HyllandMachette2008,F95,308.4764,488.1459
HyllandMachette2008,F95,332.1617,485.8129
HyllandMachette2008,F95,330.5597,485.9139
HyllandMachette2008,F95,329.1007,486.1179
HyllandMachette2008,F95,327.7167,486.2189
HyllandMachette2008,F95,326.4777,486.3209
HyllandMachette2008,F95,323.9267,486.5229
HyllandMachette2008,F95,322.6147,486.7239
HyllandMachette2008,F95,321.1577,486.8259
HyllandMachette2008,F95,332.1617,485.8129
HyllandMachette2008,F95,330.5597,485.9139
HyllandMachette2008,F95,329.1007,486.1179
HyllandMachette2008,F95,327.7167,486.2189
HyllandMachette2008,F95,326.4777,486.3209
HyllandMachette2008,F95,323.9267,486.5229
HyllandMachette2008,F95,322.6147,486.7239
HyllandMachette2008,F95,321.1577,486.8259
HyllandMachette2008,F95,348.0499,484.4929
HyllandMachette2008,F95,346.5919,484.5949
HyllandMachette2008,F95,345.2799,484.6969
HyllandMachette2008,F95,344.0419,484.7979
HyllandMachette2008,F95,342.8029,484.8999
HyllandMachette2008,F95,341.7089,485.0019
HyllandMachette2008,F95,340.6889,485.1019
HyllandMachette2008,F95,339.7409,485.2039
HyllandMachette2008,F95,338.794,485.204
HyllandMachette2008,F95,337.045,485.407
HyllandMachette2008,F95,335.369,485.508
HyllandMachette2008,F95,333.766,485.711
HyllandMachette2008,F95,332.162,485.813
HyllandMachette2008,F95,348.05,484.493
HyllandMachette2008,F95,346.592,484.595
HyllandMachette2008,F95,345.28,484.697
HyllandMachette2008,F95,344.042,484.798
HyllandMachette2008,F95,342.803,484.9
HyllandMachette2008,F95,341.709,485.002
HyllandMachette2008,F95,340.689,485.102
HyllandMachette2008,F95,339.741,485.204
HyllandMachette2008,F95,338.794,485.204
HyllandMachette2008,F95,337.045,485.407
HyllandMachette2008,F95,335.369,485.508
HyllandMachette2008,F95,333.766,485.711
HyllandMachette2008,F95,332.162,485.813
HyllandMachette2008,F95,380.7727,482.058
HyllandMachette2008,F95,376.3997,482.364
HyllandMachette2008,F95,372.0267,482.667
HyllandMachette2008,F95,367.5817,483.074
HyllandMachette2008,F95,363.2087,483.378
HyllandMachette2008,F95,361.0217,483.478
HyllandMachette2008,F95,358.9817,483.681
HyllandMachette2008,F95,356.9407,483.784
HyllandMachette2008,F95,354.9737,483.987
HyllandMachette2008,F95,353.0777,484.088
HyllandMachette2008,F95,351.3297,484.29
HyllandMachette2008,F95,349.6527,484.391
HyllandMachette2008,F95,348.0497,484.493
HyllandMachette2008,F95,380.7727,482.058
HyllandMachette2008,F95,376.3997,482.364
HyllandMachette2008,F95,372.0267,482.667
HyllandMachette2008,F95,367.5817,483.074
HyllandMachette2008,F95,363.2087,483.378
HyllandMachette2008,F95,361.0217,483.478
HyllandMachette2008,F95,358.9817,483.681
HyllandMachette2008,F95,356.9407,483.784
HyllandMachette2008,F95,354.9737,483.987
HyllandMachette2008,F95,353.0777,484.088
HyllandMachette2008,F95,351.3297,484.29
HyllandMachette2008,F95,349.6527,484.391
HyllandMachette2008,F95,348.0497,484.493
HyllandMachette2008,F95,416.4099,479.522
HyllandMachette2008,F95,407.4459,480.132
HyllandMachette2008,F95,398.40889,480.842
HyllandMachette2008,F95,393.89089,481.146
HyllandMachette2008,F95,389.4449,481.451
HyllandMachette2008,F95,385.0729,481.755
HyllandMachette2008,F95,380.7729,482.058
HyllandMachette2008,F95,416.4099,479.522
HyllandMachette2008,F95,407.4459,480.132
HyllandMachette2008,F95,398.40889,480.842
HyllandMachette2008,F95,393.89089,481.146
HyllandMachette2008,F95,389.4449,481.451
HyllandMachette2008,F95,385.0729,481.755
HyllandMachette2008,F95,380.7729,482.058
HyllandMachette2008,F95.1,105.113,451.418
HyllandMachette2008,F95.1,103.654,451.508
HyllandMachette2008,F95.1,102.318,451.691
HyllandMachette2008,F95.1,101.101,451.783
HyllandMachette2008,F95.1,99.947,451.875
HyllandMachette2008,F95.1,98.853,451.964
HyllandMachette2008,F95.1,97.82,452.057
HyllandMachette2008,F95.1,96.908,452.149
HyllandMachette2008,F95.1,95.9978,452.149
HyllandMachette2008,F95.1,94.2358,452.331
HyllandMachette2008,F95.1,92.5948,452.421
HyllandMachette2008,F95.1,90.9548,452.604
HyllandMachette2008,F95.1,89.1928,452.696
HyllandMachette2008,F95.1,105.1128,451.418
HyllandMachette2008,F95.1,103.6538,451.508
HyllandMachette2008,F95.1,102.3178,451.691
HyllandMachette2008,F95.1,101.1008,451.783
HyllandMachette2008,F95.1,99.9468,451.875
HyllandMachette2008,F95.1,98.8528,451.964
HyllandMachette2008,F95.1,97.8198,452.057
HyllandMachette2008,F95.1,96.9078,452.149
HyllandMachette2008,F95.1,95.9978,452.149
HyllandMachette2008,F95.1,94.2358,452.331
HyllandMachette2008,F95.1,92.5948,452.421
HyllandMachette2008,F95.1,90.9548,452.604
HyllandMachette2008,F95.1,89.1928,452.696
HyllandMachette2008,F95.1,142.054,447.761
HyllandMachette2008,F95.1,140.049,447.946
HyllandMachette2008,F95.1,137.861,448.219
HyllandMachette2008,F95.1,135.552,448.403
HyllandMachette2008,F95.1,133.121,448.674
HyllandMachette2008,F95.1,130.692,448.949
HyllandMachette2008,F95.1,128.14,449.131
HyllandMachette2008,F95.1,122.974,449.68
HyllandMachette2008,F95.1,120.423,449.956
HyllandMachette2008,F95.1,117.931,450.137
HyllandMachette2008,F95.1,115.502,450.412
HyllandMachette2008,F95.1,113.132,450.686
HyllandMachette2008,F95.1,110.884,450.869
HyllandMachette2008,F95.1,108.818,451.051
HyllandMachette2008,F95.1,107.785,451.143
HyllandMachette2008,F95.1,106.873,451.235
HyllandMachette2008,F95.1,105.963,451.326
HyllandMachette2008,F95.1,105.113,451.418
HyllandMachette2008,F95.1,142.054,447.761
HyllandMachette2008,F95.1,140.049,447.946
HyllandMachette2008,F95.1,137.861,448.219
HyllandMachette2008,F95.1,135.552,448.403
HyllandMachette2008,F95.1,133.121,448.674
HyllandMachette2008,F95.1,130.692,448.949
HyllandMachette2008,F95.1,128.14,449.131
HyllandMachette2008,F95.1,122.974,449.68
HyllandMachette2008,F95.1,120.423,449.956
HyllandMachette2008,F95.1,117.931,450.137
HyllandMachette2008,F95.1,115.502,450.412
HyllandMachette2008,F95.1,113.132,450.686
HyllandMachette2008,F95.1,110.884,450.869
HyllandMachette2008,F95.1,108.818,451.051
HyllandMachette2008,F95.1,107.785,451.143
HyllandMachette2008,F95.1,106.873,451.235
HyllandMachette2008,F95.1,105.963,451.326
HyllandMachette2008,F95.1,105.113,451.418
HyllandMachette2008,F95.1,167.391,445.0211
HyllandMachette2008,F95.1,164.718,445.2941
HyllandMachette2008,F95.1,161.983,445.6591
HyllandMachette2008,F95.1,159.067,445.9331
HyllandMachette2008,F95.1,156.029,446.2991
HyllandMachette2008,F95.1,152.808,446.6661
HyllandMachette2008,F95.1,151.107,446.8471
HyllandMachette2008,F95.1,149.406,447.0301
HyllandMachette2008,F95.1,147.644,447.2121
HyllandMachette2008,F95.1,145.821,447.3951
HyllandMachette2008,F95.1,143.998,447.5781
HyllandMachette2008,F95.1,142.054,447.7611
HyllandMachette2008,F95.1,167.391,445.0211
HyllandMachette2008,F95.1,164.718,445.2941
HyllandMachette2008,F95.1,161.983,445.6591
HyllandMachette2008,F95.1,159.067,445.9331
HyllandMachette2008,F95.1,156.029,446.2991
HyllandMachette2008,F95.1,152.808,446.6661
HyllandMachette2008,F95.1,151.107,446.8471
HyllandMachette2008,F95.1,149.406,447.0301
HyllandMachette2008,F95.1,147.644,447.2121
HyllandMachette2008,F95.1,145.821,447.3951
HyllandMachette2008,F95.1,143.998,447.5781
HyllandMachette2008,F95.1,142.054,447.7611
HyllandMachette2008,F95.1,183.553,443.19411
HyllandMachette2008,F95.1,181.73,443.37511
HyllandMachette2008,F95.1,179.908,443.55711
HyllandMachette2008,F95.1,178.085,443.83211
HyllandMachette2008,F95.1,176.201,444.01411
HyllandMachette2008,F95.1,174.197,444.19711
HyllandMachette2008,F95.1,172.13,444.47011
HyllandMachette2008,F95.1,171.037,444.65411
HyllandMachette2008,F95.1,169.882,444.74611
HyllandMachette2008,F95.1,168.667,444.83811
HyllandMachette2008,F95.1,167.391,445.02111
HyllandMachette2008,F95.1,183.553,443.19411
HyllandMachette2008,F95.1,181.73,443.37511
HyllandMachette2008,F95.1,179.908,443.55711
HyllandMachette2008,F95.1,178.085,443.83211
HyllandMachette2008,F95.1,176.201,444.01411
HyllandMachette2008,F95.1,174.197,444.19711
HyllandMachette2008,F95.1,172.13,444.47011
HyllandMachette2008,F95.1,171.037,444.65411
HyllandMachette2008,F95.1,169.882,444.74611
HyllandMachette2008,F95.1,168.667,444.83811
HyllandMachette2008,F95.1,167.391,445.02111
HyllandMachette2008,F95.1,197.467,442.0031
HyllandMachette2008,F95.1,195.947,442.1871
HyllandMachette2008,F95.1,194.308,442.2781
HyllandMachette2008,F95.1,192.668,442.4611
HyllandMachette2008,F95.1,190.906,442.5521
HyllandMachette2008,F95.1,189.082,442.7351
HyllandMachette2008,F95.1,187.259,442.8271
HyllandMachette2008,F95.1,183.553,443.1941
HyllandMachette2008,F95.1,197.467,442.0031
HyllandMachette2008,F95.1,195.947,442.1871
HyllandMachette2008,F95.1,194.308,442.2781
HyllandMachette2008,F95.1,192.668,442.4611
HyllandMachette2008,F95.1,190.906,442.5521
HyllandMachette2008,F95.1,189.082,442.7351
HyllandMachette2008,F95.1,187.259,442.8271
HyllandMachette2008,F95.1,183.553,443.1941
HyllandMachette2008,F95.1,207.432,440.72411
HyllandMachette2008,F95.1,206.399,440.81611
HyllandMachette2008,F95.1,205.244,441.00011
HyllandMachette2008,F95.1,204.09,441.18211
HyllandMachette2008,F95.1,202.875,441.36611
HyllandMachette2008,F95.1,201.66,441.54811
HyllandMachette2008,F95.1,200.323,441.63811
HyllandMachette2008,F95.1,198.925,441.82111
HyllandMachette2008,F95.1,197.467,442.00311
HyllandMachette2008,F95.1,207.432,440.72411
HyllandMachette2008,F95.1,206.399,440.81611
HyllandMachette2008,F95.1,205.244,441.00011
HyllandMachette2008,F95.1,204.09,441.18211
HyllandMachette2008,F95.1,202.875,441.36611
HyllandMachette2008,F95.1,201.66,441.54811
HyllandMachette2008,F95.1,200.323,441.63811
HyllandMachette2008,F95.1,198.925,441.82111
HyllandMachette2008,F95.1,197.467,442.00311
HyllandMachette2008,F95.1,214.116,440.08611
HyllandMachette2008,F95.1,212.718,440.17711
HyllandMachette2008,F95.1,211.928,440.26711
HyllandMachette2008,F95.1,211.139,440.35911
HyllandMachette2008,F95.1,210.288,440.45011
HyllandMachette2008,F95.1,209.377,440.54211
HyllandMachette2008,F95.1,208.465,440.63311
HyllandMachette2008,F95.1,207.432,440.72411
HyllandMachette2008,F95.1,214.116,440.08611
HyllandMachette2008,F95.1,212.718,440.17711
HyllandMachette2008,F95.1,211.928,440.26711
HyllandMachette2008,F95.1,211.139,440.35911
HyllandMachette2008,F95.1,210.288,440.45011
HyllandMachette2008,F95.1,209.377,440.54211
HyllandMachette2008,F95.1,208.465,440.63311
HyllandMachette2008,F95.1,207.432,440.72411
HyllandMachette2008,F95.1,218.186,439.6281
HyllandMachette2008,F95.1,217.275,439.7201
HyllandMachette2008,F95.1,216.364,439.8101
HyllandMachette2008,F95.1,215.878,439.9031
HyllandMachette2008,F95.1,215.331,439.9951
HyllandMachette2008,F95.1,214.784,439.995
HyllandMachette2008,F95.1,214.116,440.086
HyllandMachette2008,F95.1,218.186,439.628
HyllandMachette2008,F95.1,217.275,439.72
HyllandMachette2008,F95.1,216.364,439.81
HyllandMachette2008,F95.1,215.878,439.903
HyllandMachette2008,F95.1,215.331,439.995
HyllandMachette2008,F95.1,214.784,439.995
HyllandMachette2008,F95.1,214.116,440.086
HyllandMachette2008,F95.1,221.34599,439.262
HyllandMachette2008,F95.1,220.49499,439.353
HyllandMachette2008,F95.1,219.76599,439.446
HyllandMachette2008,F95.1,219.03699,439.537
HyllandMachette2008,F95.1,218.18599,439.628
HyllandMachette2008,F95.1,221.34599,439.262
HyllandMachette2008,F95.1,220.49499,439.353
HyllandMachette2008,F95.1,219.76599,439.446
HyllandMachette2008,F95.1,219.03699,439.537
HyllandMachette2008,F95.1,218.18599,439.628
HyllandMachette2008,F95.1,225.356,438.348
HyllandMachette2008,F95.1,224.262,438.623
HyllandMachette2008,F95.1,223.23,438.805
HyllandMachette2008,F95.1,222.257,439.08
HyllandMachette2008,F95.1,221.346,439.262
HyllandMachette2008,F95.1,225.356,438.348
HyllandMachette2008,F95.1,224.262,438.623
HyllandMachette2008,F95.1,223.23,438.805
HyllandMachette2008,F95.1,222.257,439.08
HyllandMachette2008,F95.1,221.346,439.262
HyllandMachette2008,F95.1,230.642,437.52599
HyllandMachette2008,F95.1,230.095,437.61799
HyllandMachette2008,F95.1,229.427,437.70899
HyllandMachette2008,F95.1,228.759,437.79999
HyllandMachette2008,F95.1,228.03,437.88999
HyllandMachette2008,F95.1,226.632,438.16599
HyllandMachette2008,F95.1,225.964,438.25699
HyllandMachette2008,F95.1,225.356,438.34799
HyllandMachette2008,F95.1,230.642,437.52599
HyllandMachette2008,F95.1,230.095,437.61799
HyllandMachette2008,F95.1,229.427,437.70899
HyllandMachette2008,F95.1,228.759,437.79999
HyllandMachette2008,F95.1,228.03,437.88999
HyllandMachette2008,F95.1,226.632,438.16599
HyllandMachette2008,F95.1,225.964,438.25699
HyllandMachette2008,F95.1,225.356,438.34799
HyllandMachette2008,F95.1,233.741,436.8859
HyllandMachette2008,F95.1,233.255,436.9779
HyllandMachette2008,F95.1,232.89,437.0699
HyllandMachette2008,F95.1,232.222,437.1609
HyllandMachette2008,F95.1,231.858,437.2529
HyllandMachette2008,F95.1,231.554,437.3429
HyllandMachette2008,F95.1,231.129,437.4349
HyllandMachette2008,F95.1,230.642,437.5259
HyllandMachette2008,F95.1,233.741,436.8859
HyllandMachette2008,F95.1,233.255,436.9779
HyllandMachette2008,F95.1,232.89,437.0699
HyllandMachette2008,F95.1,232.222,437.1609
HyllandMachette2008,F95.1,231.858,437.2529
HyllandMachette2008,F95.1,231.554,437.3429
HyllandMachette2008,F95.1,231.129,437.4349
HyllandMachette2008,F95.1,230.642,437.5259
HyllandMachette2008,F95.1,238.662,436.156
HyllandMachette2008,F95.1,237.873,436.245
HyllandMachette2008,F95.1,237.204,436.337
HyllandMachette2008,F95.1,236.536,436.427
HyllandMachette2008,F95.1,235.929,436.521
HyllandMachette2008,F95.1,234.774,436.704
HyllandMachette2008,F95.1,233.741,436.886
HyllandMachette2008,F95.1,238.662,436.156
HyllandMachette2008,F95.1,237.873,436.245
HyllandMachette2008,F95.1,237.204,436.337
HyllandMachette2008,F95.1,236.536,436.427
HyllandMachette2008,F95.1,235.929,436.521
HyllandMachette2008,F95.1,234.774,436.704
HyllandMachette2008,F95.1,233.741,436.886
HyllandMachette2008,F95.1,246.501,435.333
HyllandMachette2008,F95.1,245.589,435.425
HyllandMachette2008,F95.1,244.556,435.515
HyllandMachette2008,F95.1,242.49,435.699
HyllandMachette2008,F95.1,241.457,435.882
HyllandMachette2008,F95.1,240.425,435.972
HyllandMachette2008,F95.1,239.513,436.064
HyllandMachette2008,F95.1,238.662,436.156
HyllandMachette2008,F95.1,246.501,435.333
HyllandMachette2008,F95.1,245.589,435.425
HyllandMachette2008,F95.1,244.556,435.515
HyllandMachette2008,F95.1,242.49,435.699
HyllandMachette2008,F95.1,241.457,435.882
HyllandMachette2008,F95.1,240.425,435.972
HyllandMachette2008,F95.1,239.513,436.064
HyllandMachette2008,F95.1,238.662,436.156
HyllandMachette2008,F95.1,252.941,434.7849
HyllandMachette2008,F95.1,251.969,434.8759
HyllandMachette2008,F95.1,251.119,434.9679
HyllandMachette2008,F95.1,250.328,435.0579
HyllandMachette2008,F95.1,249.6,435.058
HyllandMachette2008,F95.1,248.141,435.151
HyllandMachette2008,F95.1,247.351,435.242
HyllandMachette2008,F95.1,246.501,435.333
HyllandMachette2008,F95.1,252.941,434.785
HyllandMachette2008,F95.1,251.969,434.876
HyllandMachette2008,F95.1,251.119,434.968
HyllandMachette2008,F95.1,250.328,435.058
HyllandMachette2008,F95.1,249.6,435.058
HyllandMachette2008,F95.1,248.141,435.151
HyllandMachette2008,F95.1,247.351,435.242
HyllandMachette2008,F95.1,246.501,435.333
HyllandMachette2008,F95.1,262.784,433.5051
HyllandMachette2008,F95.1,260.233,433.7801
HyllandMachette2008,F95.1,257.619,434.1451
HyllandMachette2008,F95.1,256.343,434.3281
HyllandMachette2008,F95.1,255.129,434.5101
HyllandMachette2008,F95.1,254.035,434.6931
HyllandMachette2008,F95.1,252.941,434.7851
HyllandMachette2008,F95.1,262.784,433.5051
HyllandMachette2008,F95.1,260.233,433.7801
HyllandMachette2008,F95.1,257.619,434.1451
HyllandMachette2008,F95.1,256.343,434.3281
HyllandMachette2008,F95.1,255.129,434.5101
HyllandMachette2008,F95.1,254.035,434.6931
HyllandMachette2008,F95.1,252.941,434.7851
HyllandMachette2008,F95.1,273.113,432.8651
HyllandMachette2008,F95.1,270.501,433.0471
HyllandMachette2008,F95.1,267.888,433.1391
HyllandMachette2008,F95.1,265.336,433.3231
HyllandMachette2008,F95.1,262.784,433.5051
HyllandMachette2008,F95.1,273.113,432.8651
HyllandMachette2008,F95.1,270.501,433.0471
HyllandMachette2008,F95.1,267.888,433.1391
HyllandMachette2008,F95.1,265.336,433.3231
HyllandMachette2008,F95.1,262.784,433.5051
HyllandMachette2008,F95.1,284.111,432.134
HyllandMachette2008,F95.1,278.582,432.501
HyllandMachette2008,F95.1,275.787,432.683
HyllandMachette2008,F95.1,273.113,432.865
HyllandMachette2008,F95.1,284.111,432.134
HyllandMachette2008,F95.1,278.582,432.501
HyllandMachette2008,F95.1,275.787,432.683
HyllandMachette2008,F95.1,273.113,432.865
HyllandMachette2008,F95.1,295.291,431.58611
HyllandMachette2008,F95.1,293.773,431.67811
HyllandMachette2008,F95.1,292.314,431.77011
HyllandMachette2008,F95.1,290.856,431.86111
HyllandMachette2008,F95.1,289.519,431.861
HyllandMachette2008,F95.1,286.846,431.953
HyllandMachette2008,F95.1,284.111,432.134
HyllandMachette2008,F95.1,295.291,431.586
HyllandMachette2008,F95.1,293.773,431.678
HyllandMachette2008,F95.1,292.314,431.77
HyllandMachette2008,F95.1,290.856,431.861
HyllandMachette2008,F95.1,289.519,431.861
HyllandMachette2008,F95.1,286.846,431.953
HyllandMachette2008,F95.1,284.111,432.134
HyllandMachette2008,F95.1,309.266,430.58099
HyllandMachette2008,F95.1,308.172,430.67299
HyllandMachette2008,F95.1,307.139,430.76399
HyllandMachette2008,F95.1,305.195,430.85499
HyllandMachette2008,F95.1,303.311,431.03799
HyllandMachette2008,F95.1,301.61,431.12799
HyllandMachette2008,F95.1,299.97,431.21999
HyllandMachette2008,F95.1,298.39,431.40299
HyllandMachette2008,F95.1,295.291,431.58599
HyllandMachette2008,F95.1,309.266,430.58099
HyllandMachette2008,F95.1,308.172,430.67299
HyllandMachette2008,F95.1,307.139,430.76399
HyllandMachette2008,F95.1,305.195,430.85499
HyllandMachette2008,F95.1,303.311,431.03799
HyllandMachette2008,F95.1,301.61,431.12799
HyllandMachette2008,F95.1,299.97,431.21999
HyllandMachette2008,F95.1,298.39,431.40299
HyllandMachette2008,F95.1,295.291,431.58599
HyllandMachette2008,F95.1,330.9572,429.211
HyllandMachette2008,F95.1,328.1622,429.392
HyllandMachette2008,F95.1,325.3072,429.576
HyllandMachette2008,F95.1,322.4512,429.758
HyllandMachette2008,F95.1,319.5952,429.94
HyllandMachette2008,F95.1,316.8002,430.124
HyllandMachette2008,F95.1,314.1272,430.308
HyllandMachette2008,F95.1,312.85,430.308
HyllandMachette2008,F95.1,311.574,430.398
HyllandMachette2008,F95.1,310.421,430.491
HyllandMachette2008,F95.1,309.266,430.581
HyllandMachette2008,F95.1,330.957,429.211
HyllandMachette2008,F95.1,328.162,429.392
HyllandMachette2008,F95.1,325.307,429.576
HyllandMachette2008,F95.1,322.451,429.758
HyllandMachette2008,F95.1,319.595,429.94
HyllandMachette2008,F95.1,316.8,430.124
HyllandMachette2008,F95.1,314.127,430.308
HyllandMachette2008,F95.1,312.85,430.308
